| Configuration: Fuel Internal - N2O External | | | | | | | | | | Configuration: N2O Internal - Fuel External | | | | | | | | |
| ------------------------------------------- | --------- | ---- | ---------- | ----------- | --------- | ------ | --------------------- | ----------------- | ------------ | ------------------------------------------- | | | ------------- | --------- | ---- | ---------- | ----------- | ------------------ |
| | | | | | | | | | | | | | | | | | | | | | | | | |
| Hole diameter | Hole area | Rows | Holes/Rows | Total holes | Mass flow | Error | Angular spacing [deg] | Arc distance [mm] | rPintle [mm] | Annulus width [mm] | | | Hole diameter | Hole area | Rows | Holes/Rows | Total holes | Mass flow | Error | Angular spacing [deg] | Arc distance [mm] | rPintle [mm] | Annulus width [mm] | |
| 1mm | 0.785398 | 2 | 9 | 18 | 0.4342 | 6.74% | 40.00 | 4.306 | 7.60 | 0.86 | | | 1mm | 0.7853982 | 2 | 29 | 58 | 1.334 | 1.18% | 12.41 | 0.647 | 7.60 | 0.31 | |
| 1mm | 0.785398 | 2 | 9 | 18 | 0.4342 | 6.74% | 40.00 | 5.190 | 8.87 | 0.75 | | | 1mm | 0.7853982 | 2 | 29 | 58 | 1.334 | 1.18% | 12.41 | 0.921 | 8.87 | 0.27 | |
| 1mm | 0.785398 | 2 | 9 | 18 | 0.4342 | 6.74% | 40.00 | 6.074 | 10.13 | 0.66 | | | 1mm | 0.7853982 | 2 | 29 | 58 | 1.334 | 1.18% | 12.41 | 1.196 | 10.13 | 0.24 | |
| 1mm | 0.785398 | 2 | 9 | 18 | 0.4342 | 6.74% | 40.00 | 6.959 | 11.40 | 0.59 | | | 1mm | 0.7853982 | 2 | 29 | 58 | 1.334 | 1.18% | 12.41 | 1.470 | 11.40 | 0.21 | |
| 1mm | 0.785398 | 2 | 9 | 18 | 0.4342 | 6.74% | 40.00 | 7.843 | 12.67 | 0.53 | | | 1mm | 0.7853982 | 2 | 29 | 58 | 1.334 | 1.18% | 12.41 | 1.744 | 12.67 | 0.19 | |
| 1mm | 0.785398 | 3 | 6 | 18 | 0.4342 | 6.74% | 60.00 | 6.959 | 7.60 | 0.86 | | | 1mm | 0.7853982 | 3 | 19 | 57 | 1.311 | 2.88% | 18.95 | 1.513 | 7.60 | 0.31 | |
| 1mm | 0.785398 | 3 | 6 | 18 | 0.4342 | 6.74% | 60.00 | 8.285 | 8.87 | 0.75 | | | 1mm | 0.7853982 | 3 | 19 | 57 | 1.311 | 2.88% | 18.95 | 1.932 | 8.87 | 0.27 | |
| 1mm | 0.785398 | 3 | 6 | 18 | 0.4342 | 6.74% | 60.00 | 9.612 | 10.13 | 0.66 | | | 1mm | 0.7853982 | 3 | 19 | 57 | 1.311 | 2.88% | 18.95 | 2.351 | 10.13 | 0.24 | |
| 1mm | 0.785398 | 3 | 6 | 18 | 0.4342 | 6.74% | 60.00 | 10.938 | 11.40 | 0.59 | | | 1mm | 0.7853982 | 3 | 19 | 57 | 1.311 | 2.88% | 18.95 | 2.770 | 11.40 | 0.21 | |
| 1mm | 0.785398 | 3 | 6 | 18 | 0.4342 | 6.74% | 60.00 | 12.265 | 12.67 | 0.53 | | | 1mm | 0.7853982 | 3 | 19 | 57 | 1.311 | 2.88% | 18.95 | 3.189 | 12.67 | 0.19 | |
| 1mm | 0.785398 | 4 | 4 | 16 | 0.3860 | 17.10% | 90.00 | 10.938 | 7.60 | 0.86 | | | 1mm | 0.7853982 | 4 | 14 | 56 | 1.288 | 4.59% | 25.71 | 2.411 | 7.60 | 0.31 | |
| 1mm | 0.785398 | 4 | 4 | 16 | 0.3860 | 17.10% | 90.00 | 12.928 | 8.87 | 0.75 | | | 1mm | 0.7853982 | 4 | 14 | 56 | 1.288 | 4.59% | 25.71 | 2.979 | 8.87 | 0.27 | |
| 1mm | 0.785398 | 4 | 4 | 16 | 0.3860 | 17.10% | 90.00 | 14.917 | 10.13 | 0.66 | | | 1mm | 0.7853982 | 4 | 14 | 56 | 1.288 | 4.59% | 25.71 | 3.548 | 10.13 | 0.24 | |
| 1mm | 0.785398 | 4 | 4 | 16 | 0.3860 | 17.10% | 90.00 | 16.907 | 11.40 | 0.59 | | | 1mm | 0.7853982 | 4 | 14 | 56 | 1.288 | 4.59% | 25.71 | 4.116 | 11.40 | 0.21 | |
| 1mm | 0.785398 | 4 | 4 | 16 | 0.3860 | 17.10% | 90.00 | 18.897 | 12.67 | 0.53 | | | 1mm | 0.7853982 | 4 | 14 | 56 | 1.288 | 4.59% | 25.71 | 4.685 | 12.67 | 0.19 | |
| 1mm | 0.785398 | 5 | 3 | 15 | 0.3618 | 22.28% | 120.00 | 14.917 | 7.60 | 0.86 | | | 1mm | 0.7853982 | 5 | 11 | 55 | 1.265 | 6.29% | 32.73 | 3.341 | 7.60 | 0.31 | |
| 1mm | 0.785398 | 5 | 3 | 15 | 0.3618 | 22.28% | 120.00 | 17.570 | 8.87 | 0.75 | | | 1mm | 0.7853982 | 5 | 11 | 55 | 1.265 | 6.29% | 32.73 | 4.065 | 8.87 | 0.27 | |
| 1mm | 0.785398 | 5 | 3 | 15 | 0.3618 | 22.28% | 120.00 | 20.223 | 10.13 | 0.66 | | | 1mm | 0.7853982 | 5 | 11 | 55 | 1.265 | 6.29% | 32.73 | 4.788 | 10.13 | 0.24 | |
| 1mm | 0.785398 | 5 | 3 | 15 | 0.3618 | 22.28% | 120.00 | 22.876 | 11.40 | 0.59 | | | 1mm | 0.7853982 | 5 | 11 | 55 | 1.265 | 6.29% | 32.73 | 5.512 | 11.40 | 0.21 | |
| 1mm | 0.785398 | 5 | 3 | 15 | 0.3618 | 22.28% | 120.00 | 25.529 | 12.67 | 0.53 | | | 1mm | 0.7853982 | 5 | 11 | 55 | 1.265 | 6.29% | 32.73 | 6.235 | 12.67 | 0.19 | |
| | | | | | | | | | | | | | | | | | | | | | | | | |
| | | | | | | | | | | | | | | | | | | | | | | | | |
| Hole diameter | Hole area | Rows | Holes/Rows | Total holes | Mass flow | Error | Angular spacing | Arc distance | rPintle | Annulus width | | | Hole diameter | Hole area | Rows | Holes/Rows | Total holes | Mass flow | Error | Angular spacing | Arc distance | rPintle | Annulus width | |
| 1,2 mm | 1.1310 | 1 | 13 | 13 | 0.4516 | 3.01% | 27.69 | 2.4732 | 7.60 | 0.86 | | | 1,2 mm | 1.1309734 | 1 | 40 | 40 | 1.325 | 1.86% | 9.00 | \-0.006 | 7.60 | 0.31 | |
| 1,2 mm | 1.1310 | 1 | 13 | 13 | 0.4516 | 3.01% | 27.69 | 3.0855 | 8.87 | 0.75 | | | 1,2 mm | 1.1309734 | 1 | 40 | 40 | 1.325 | 1.86% | 9.00 | 0.193 | 8.87 | 0.27 | |
| 1,2 mm | 1.1310 | 1 | 13 | 13 | 0.4516 | 3.01% | 27.69 | 3.6977 | 10.13 | 0.66 | | | 1,2 mm | 1.1309734 | 1 | 40 | 40 | 1.325 | 1.86% | 9.00 | 0.392 | 10.13 | 0.24 | |
| 1,2 mm | 1.1310 | 1 | 13 | 13 | 0.4516 | 3.01% | 27.69 | 4.3099 | 11.40 | 0.59 | | | 1,2 mm | 1.1309734 | 1 | 40 | 40 | 1.325 | 1.86% | 9.00 | 0.591 | 11.40 | 0.21 | |
| 1,2 mm | 1.1310 | 1 | 13 | 13 | 0.4516 | 3.01% | 27.69 | 4.9221 | 12.67 | 0.53 | | | 1,2 mm | 1.1309734 | 1 | 40 | 40 | 1.325 | 1.86% | 9.00 | 0.790 | 12.67 | 0.19 | |
| 1,2 mm | 1.1310 | 2 | 6 | 12 | 0.4168 | 10.47% | 60.00 | 6.7587 | 7.60 | 0.86 | | | 1,2 mm | 1.1309734 | 2 | 20 | 40 | 1.325 | 1.86% | 18.00 | 1.188 | 7.60 | 0.31 | |
| 1,2 mm | 1.1310 | 2 | 6 | 12 | 0.4168 | 10.47% | 60.00 | 8.0852 | 8.87 | 0.75 | | | 1,2 mm | 1.1309734 | 2 | 20 | 40 | 1.325 | 1.86% | 18.00 | 1.586 | 8.87 | 0.27 | |
| 1,2 mm | 1.1310 | 2 | 6 | 12 | 0.4168 | 10.47% | 60.00 | 9.4116 | 10.13 | 0.66 | | | 1,2 mm | 1.1309734 | 2 | 20 | 40 | 1.325 | 1.86% | 18.00 | 1.983 | 10.13 | 0.24 | |
| 1,2 mm | 1.1310 | 2 | 6 | 12 | 0.4168 | 10.47% | 60.00 | 10.7381 | 11.40 | 0.59 | | | 1,2 mm | 1.1309734 | 2 | 20 | 40 | 1.325 | 1.86% | 18.00 | 2.381 | 11.40 | 0.21 | |
| 1,2 mm | 1.1310 | 2 | 6 | 12 | 0.4168 | 10.47% | 60.00 | 12.0645 | 12.67 | 0.53 | | | 1,2 mm | 1.1309734 | 2 | 20 | 40 | 1.325 | 1.86% | 18.00 | 2.779 | 12.67 | 0.19 | |
| 1,2 mm | 1.1310 | 3 | 4 | 12 | 0.4168 | 10.47% | 90.00 | 10.7381 | 7.60 | 0.86 | | | 1,2 mm | 1.1309734 | 3 | 13 | 39 | 1.292 | 4.31% | 27.69 | 2.473 | 7.60 | 0.31 | |
| 1,2 mm | 1.1310 | 3 | 4 | 12 | 0.4168 | 10.47% | 90.00 | 12.7277 | 8.87 | 0.75 | | | 1,2 mm | 1.1309734 | 3 | 13 | 39 | 1.292 | 4.31% | 27.69 | 3.085 | 8.87 | 0.27 | |
| 1,2 mm | 1.1310 | 3 | 4 | 12 | 0.4168 | 10.47% | 90.00 | 14.7174 | 10.13 | 0.66 | | | 1,2 mm | 1.1309734 | 3 | 13 | 39 | 1.292 | 4.31% | 27.69 | 3.698 | 10.13 | 0.24 | |
| 1,2 mm | 1.1310 | 3 | 4 | 12 | 0.4168 | 10.47% | 90.00 | 16.7071 | 11.40 | 0.59 | | | 1,2 mm | 1.1309734 | 3 | 13 | 39 | 1.292 | 4.31% | 27.69 | 4.310 | 11.40 | 0.21 | |
| 1,2 mm | 1.1310 | 3 | 4 | 12 | 0.4168 | 10.47% | 90.00 | 18.6968 | 12.67 | 0.53 | | | 1,2 mm | 1.1309734 | 3 | 13 | 39 | 1.292 | 4.31% | 27.69 | 4.922 | 12.67 | 0.19 | |
| 1,2 mm | 1.1310 | 4 | 3 | 12 | 0.4168 | 10.47% | 120.00 | 14.7174 | 7.60 | 0.86 | | | 1,2 mm | 1.1309734 | 4 | 10 | 40 | 1.325 | 1.86% | 36.00 | 3.575 | 7.60 | 0.31 | |
| 1,2 mm | 1.1310 | 4 | 3 | 12 | 0.4168 | 10.47% | 120.00 | 17.3703 | 8.87 | 0.75 | | | 1,2 mm | 1.1309734 | 4 | 10 | 40 | 1.325 | 1.86% | 36.00 | 4.371 | 8.87 | 0.27 | |
| 1,2 mm | 1.1310 | 4 | 3 | 12 | 0.4168 | 10.47% | 120.00 | 20.0232 | 10.13 | 0.66 | | | 1,2 mm | 1.1309734 | 4 | 10 | 40 | 1.325 | 1.86% | 36.00 | 5.167 | 10.13 | 0.24 | |
| 1,2 mm | 1.1310 | 4 | 3 | 12 | 0.4168 | 10.47% | 120.00 | 22.6761 | 11.40 | 0.59 | | | 1,2 mm | 1.1309734 | 4 | 10 | 40 | 1.325 | 1.86% | 36.00 | 5.963 | 11.40 | 0.21 | |
| 1,2 mm | 1.1310 | 4 | 3 | 12 | 0.4168 | 10.47% | 120.00 | 25.3290 | 12.67 | 0.53 | | | 1,2 mm | 1.1309734 | 4 | 10 | 40 | 1.325 | 1.86% | 36.00 | 6.759 | 12.67 | 0.19 | |
| 1,2 mm | 1.1310 | 5 | 2 | 10 | 0.3474 | 25.39% | 180.00 | 22.6761 | 7.60 | 0.86 | | | 1,2 mm | 1.1309734 | 5 | 8 | 40 | 1.325 | 1.86% | 45.00 | 4.769 | 7.60 | 0.31 | |
| 1,2 mm | 1.1310 | 5 | 2 | 10 | 0.3474 | 25.39% | 180.00 | 26.6555 | 8.87 | 0.75 | | | 1,2 mm | 1.1309734 | 5 | 8 | 40 | 1.325 | 1.86% | 45.00 | 5.764 | 8.87 | 0.27 | |
| 1,2 mm | 1.1310 | 5 | 2 | 10 | 0.3474 | 25.39% | 180.00 | 30.6348 | 10.13 | 0.66 | | | 1,2 mm | 1.1309734 | 5 | 8 | 40 | 1.325 | 1.86% | 45.00 | 6.759 | 10.13 | 0.24 | |
| 1,2 mm | 1.1310 | 5 | 2 | 10 | 0.3474 | 25.39% | 180.00 | 34.6142 | 11.40 | 0.59 | | | 1,2 mm | 1.1309734 | 5 | 8 | 40 | 1.325 | 1.86% | 45.00 | 7.754 | 11.40 | 0.21 | |
| 1,2 mm | 1.1310 | 5 | 2 | 10 | 0.3474 | 25.39% | 180.00 | 38.5935 | 12.67 | 0.53 | | | 1,2 mm | 1.1309734 | 5 | 8 | 40 | 1.325 | 1.86% | 45.00 | 8.748 | 12.67 | 0.19 | |
| | | | | | | | | | | | | | | | | | | | | | | | | |
